status,num_keypoints1,num_keypoints2,num_matches,num_inliers,inlier_ratio,mean_error,median_error,std_error,p90_error,max_error,cond_H,log_cond_H,det_H,pair_id,augmentation_src,augmentation_tgt,original_src,original_tgt,pair_index,augmentation_index,defect_added,flag
success,244,218,93,16,0.17204301075268819,0.6110395567642729,0.36162328167573,0.6984621960602951,1.0634850465633343,2.964244285686346,9575.24404715696,9.166936301677763,1.0329038187481099,20250905_031650_20250905_031907,motion_blur_5,motion_blur_5,20250905_031650.jpg,20250905_031907.jpg,16,28,True,OK
success,583,434,147,14,0.09523809523809523,0.8488293204841205,0.7176793197004072,0.6449241150480037,1.20933065639482,2.7728137787697325,6359.389590123104,8.7576876753324,1.0521711872329815,20250905_031650_20250905_031907,scale_0.98,scale_0.98,20250905_031650.jpg,20250905_031907.jpg,16,24,True,OK
success,503,408,134,14,0.1044776119402985,1.429969343240767,1.1483293215796961,0.7470184394562207,2.2964494508697406,2.9583781400424893,738995.3174803175,13.513046863618408,0.3348312179674861,20250905_031650_20250905_031907,motion_blur_3,motion_blur_3,20250905_031650.jpg,20250905_031907.jpg,16,27,True,OK
success,899,656,220,9,0.04090909090909091,1.0125695596108528,1.0811921128497042,0.7774203073021999,1.782624940095718,2.70559009667788,71759.72047248861,11.181078601414175,1.5585005157858638,20250905_031650_20250905_031907,correlated_noise_sigma_2,correlated_noise_sigma_2,20250905_031650.jpg,20250905_031907.jpg,16,33,True,OK
success,673,417,161,14,0.08695652173913043,1.000854269877239,0.9222410772997496,0.6220768532764559,1.7105886301169466,2.354297661945502,631.8836922206048,6.448705345914509,0.8822033992230591,20250905_031653_20250905_031909,scale_1.05,scale_1.05,20250905_031653.jpg,20250905_031909.jpg,17,26,True,OK
success,619,446,156,18,0.11538461538461539,1.0763433824621964,0.9036876504352036,0.7223155928115086,2.2085035900951,2.852723322747507,32767.580742977858,10.397194913608399,0.7093962474369864,20250905_031653_20250905_031909,brightness_0.8,brightness_0.8,20250905_031653.jpg,20250905_031909.jpg,17,1,True,OK
success,820,592,202,19,0.09405940594059406,0.8913967884705983,0.8321451650934124,0.3620619460794102,1.4187154105094,1.451659525726028,3443.8931073898116,8.144357827722693,0.950949362699711,20250905_031653_20250905_031909,shift_-5_-5,shift_-5_-5,20250905_031653.jpg,20250905_031909.jpg,17,15,True,OK
success,243,228,86,13,0.1511627906976744,0.7290469349680653,0.6597185124875901,0.5050394420633006,1.4034209721191522,1.8561242726316218,646.7441780322957,6.471950819142816,0.9540525995798002,20250905_031653_20250905_031909,motion_blur_5,motion_blur_5,20250905_031653.jpg,20250905_031909.jpg,17,28,True,OK
success,140,145,64,10,0.15625,0.8539962959477704,0.48135917334678213,0.7362547741774349,1.8492473902317421,2.3435456720643493,544946.2201676099,13.208442390184787,0.3677435950155747,20250905_031653_20250905_031909,motion_blur_7,motion_blur_7,20250905_031653.jpg,20250905_031909.jpg,17,29,True,OK
success,636,407,155,15,0.0967741935483871,0.9575177825976233,1.0269535142332824,0.5328567768105708,1.5523636508598373,2.0932922125719147,9693.85811592269,9.179247780020377,0.7966433845411174,20250905_031653_20250905_031909,scale_1.02,scale_1.02,20250905_031653.jpg,20250905_031909.jpg,17,25,True,OK
success,217,174,77,15,0.19480519480519481,0.8338513931615538,0.7929691980078064,0.5315581409107661,1.5860869121283945,1.9413014174223648,7183.736629605127,8.879574948620306,1.0369271990286673,20250905_031653_20250905_031909,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031653.jpg,20250905_031909.jpg,17,8,False,OK
success,312,280,117,10,0.08547008547008547,1.2459376772382433,1.0795410301771484,0.6960790195327454,1.992444681044104,2.5653759410942008,7441.9744231365885,8.914891472074082,0.9466966841023491,20250905_031653_20250905_031909,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031653.jpg,20250905_031909.jpg,17,7,True,OK
success,823,572,201,13,0.06467661691542288,1.1101577598360433,0.8967318394048189,0.7588391883388647,2.3415082462321632,2.4307761104918453,38343.259548881324,10.554334029910297,0.922303160789475,20250905_031653_20250905_031909,gamma_0.7,gamma_0.7,20250905_031653.jpg,20250905_031909.jpg,17,10,True,OK
success,1764,1339,387,9,0.023255813953488372,0.9628703033100601,1.0239278283689868,0.6918226934691156,1.760955773551956,2.140824581677087,1727.2964630560743,7.454312727025096,1.174057227347389,20250905_031653_20250905_031909,real_noise_1.0,real_noise_1.0,20250905_031653.jpg,20250905_031909.jpg,17,31,True,OK
success,832,601,207,20,0.0966183574879227,1.168263702063907,1.2196467685935957,0.5550787497295131,1.8059063739823304,2.265321115799787,70.4476379070898,4.254869709139438,0.9154867751138666,20250905_031653_20250905_031909,shift_0_3,shift_0_3,20250905_031653.jpg,20250905_031909.jpg,17,17,True,OK
success,638,412,164,10,0.06097560975609756,1.235810204373288,1.0616249879008333,0.7232097932020035,2.073062085172757,2.539747826872109,2460.0077938729005,7.807919797162406,0.8217886317396991,20250905_031653_20250905_031909,scale_0.95,scale_0.95,20250905_031653.jpg,20250905_031909.jpg,17,23,False,OK
success,1701,1394,383,8,0.020887728459530026,0.6279256840719536,0.518077246924846,0.4600505770646869,1.166708253960089,1.3471927945013016,27752.97492067729,10.231098317777336,0.6305151435116516,20250905_031655_20250905_031912,real_noise_1.0,real_noise_1.0,20250905_031655.jpg,20250905_031912.jpg,18,31,True,OK
success,815,600,199,12,0.06030150753768844,0.8857107009580968,0.857170663204786,0.5889158265105524,1.6695629612113394,1.8692234269462378,12630.582247032775,9.443876314601251,0.9331181263052795,20250905_031655_20250905_031912,gamma_1.1,gamma_1.1,20250905_031655.jpg,20250905_031912.jpg,18,13,True,OK
success,714,513,183,12,0.06557377049180328,0.9458112451089109,0.5768813661105131,0.7918963808533565,1.9460822767423303,2.676711616660082,93120.78750328188,11.441652719794646,0.6422228616174304,20250905_031655_20250905_031912,rotation_-3,rotation_-3,20250905_031655.jpg,20250905_031912.jpg,18,20,True,OK
success,610,428,153,12,0.0784313725490196,0.8836130836340766,0.7487986551547829,0.4454944552535256,1.3078122060289348,1.878736457190496,5764.835125418851,8.65953183306069,1.1000100277261649,20250905_031655_20250905_031912,scale_0.98,scale_0.98,20250905_031655.jpg,20250905_031912.jpg,18,24,True,OK
success,2331,2103,614,12,0.019543973941368076,1.1809967756307198,1.0222632062275476,0.8001170328060956,2.230214878597621,2.6219530580175747,21731.030426788635,9.986496491674691,1.1727728773215582,20250905_031655_20250905_031912,contrast_clahe,contrast_clahe,20250905_031655.jpg,20250905_031912.jpg,18,36,True,OK
success,642,466,153,11,0.0718954248366013,0.6309100384941136,0.5621182868564318,0.40737328468655276,0.9791128093024714,1.7060417919535396,1629.6539519482906,7.3961229718438695,0.948983093656817,20250905_031655_20250905_031912,rotation_5,rotation_5,20250905_031655.jpg,20250905_031912.jpg,18,22,True,OK
success,506,392,149,12,0.08053691275167785,1.1104305390169877,1.0568818468427388,0.8217851340183883,2.2474096600521065,2.599341476455441,10846.536926237355,9.291601130715375,1.4356886880190296,20250905_031655_20250905_031912,motion_blur_3,motion_blur_3,20250905_031655.jpg,20250905_031912.jpg,18,27,True,OK
success,834,606,187,11,0.058823529411764705,0.9752544390966688,1.0400388594542413,0.540513428476004,1.6969022634695254,1.780970715680528,536603.7166197778,13.193015143188545,4.364751371947524,20250905_031655_20250905_031912,gamma_0.9,gamma_0.9,20250905_031655.jpg,20250905_031912.jpg,18,12,False,OK
success,676,771,213,7,0.03286384976525822,0.7715789852636538,1.2263095861486768,0.5862343192861984,1.308749761767001,1.368566578323178,458412.12218980794,13.03552388860066,0.25143721878480035,20250905_031655_20250905_031912,contrast_1.5,contrast_1.5,20250905_031655.jpg,20250905_031912.jpg,18,38,True,OK
success,666,467,159,8,0.050314465408805034,0.6853487122624295,0.49224106751975305,0.4034095088879212,1.2161711772739148,1.5528326540434467,8207.20972539219,9.012768281755767,1.0277578782712538,20250905_031655_20250905_031912,rotation_3,rotation_3,20250905_031655.jpg,20250905_031912.jpg,18,21,False,OK
success,314,284,117,11,0.09401709401709402,0.9301566183836958,0.858093193592904,0.6677092490809088,1.8431543763321274,1.9604359411307053,34953.1834943792,10.461764830620478,0.80419360622389,20250905_031655_20250905_031912,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031655.jpg,20250905_031912.jpg,18,7,True,OK
success,1778,1378,424,8,0.018867924528301886,0.7811553072799206,0.7448432554306975,0.6980417525231506,1.4073029365108751,2.4488779627397768,10868.717561950003,9.293643993573701,0.8754660815066433,20250905_031657_20250905_031914,real_noise_1.0,real_noise_1.0,20250905_031657.jpg,20250905_031914.jpg,19,31,True,OK
success,862,608,211,8,0.037914691943127965,0.8361358537294741,0.1751994057392057,1.1581514795730232,2.793788359630005,2.9045459137040766,12.297610284966433,2.509404957727359,0.9657846262990126,20250905_031657_20250905_031914,shift_5_5,shift_5_5,20250905_031657.jpg,20250905_031914.jpg,19,18,True,OK
success,611,419,152,11,0.07236842105263158,0.9554025425897198,1.0937585284126994,0.5830179135110538,1.3959878658465317,2.228959336654554,7085.849748406035,8.865855081193558,0.9166030070026661,20250905_031657_20250905_031914,scale_0.98,scale_0.98,20250905_031657.jpg,20250905_031914.jpg,19,24,True,OK
success,220,192,83,11,0.13253012048192772,1.0543798009701026,1.252043241855175,0.6278968126243156,1.692409488077959,1.8016400015757297,27710.753575656665,10.229575832566878,1.1505008494342996,20250905_031657_20250905_031914,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031657.jpg,20250905_031914.jpg,19,8,False,OK
success,730,774,222,10,0.04504504504504504,0.6667790460558566,0.6048036628520252,0.5402296618682306,1.4849397250364105,1.5289991593896297,3741.7309912149444,8.227303615210596,0.9805166722411537,20250905_031657_20250905_031914,contrast_1.5,contrast_1.5,20250905_031657.jpg,20250905_031914.jpg,19,38,False,OK
success,142,145,67,12,0.1791044776119403,0.7720134754020673,0.6811066607970595,0.6327774112677682,1.6932187122939155,2.221979732936052,1175.0936168607618,7.069103097328513,1.086604624889568,20250905_031657_20250905_031914,motion_blur_7,motion_blur_7,20250905_031657.jpg,20250905_031914.jpg,19,29,True,OK
success,852,603,206,9,0.043689320388349516,0.8092603670124928,0.8645229585190466,0.451024926913551,1.345233514818188,1.466714521549553,674.0715509660996,6.513336263981283,1.0760217946294106,20250905_031657_20250905_031914,gamma_1.1,gamma_1.1,20250905_031657.jpg,20250905_031914.jpg,19,13,True,OK
success,869,627,195,9,0.046153846153846156,1.1044757057659984,0.9858105237387033,0.44416758557324193,1.6968415134148769,1.704555562330419,5151.529679369677,8.54704897467488,1.111267047023113,20250905_031657_20250905_031914,correlated_noise_sigma_4,correlated_noise_sigma_4,20250905_031657.jpg,20250905_031914.jpg,19,35,True,OK
success,714,486,165,9,0.05454545454545454,0.8860390683235861,0.9458189557928146,0.44914786464915957,1.2878224903329656,1.6478004106837252,329541.18883625127,12.705456629167735,0.4596741510803642,20250905_031657_20250905_031914,rotation_-3,rotation_-3,20250905_031657.jpg,20250905_031914.jpg,19,20,True,OK
success,509,394,137,11,0.08029197080291971,1.0316365033135342,0.8179221874361097,0.7806351533400259,2.1109560636826132,2.6696516639520143,1524.798786305569,7.329617736930031,0.9132970970399786,20250905_031657_20250905_031914,brightness_0.7,brightness_0.7,20250905_031657.jpg,20250905_031914.jpg,19,0,True,OK
success,660,484,171,10,0.05847953216374269,0.9050251353724453,0.9103916931979912,0.5736567326963435,1.4401589737689504,1.927452041390541,5309.718840602108,8.577294163794983,1.0212184358226921,20250905_031657_20250905_031914,rotation_5,rotation_5,20250905_031657.jpg,20250905_031914.jpg,19,22,False,OK
success,615,471,148,11,0.07432432432432433,0.7267358683118377,0.5922100983628229,0.5338864175438602,1.5182827987988963,1.9735699074263724,27682.733008148785,10.228564140701069,0.6961126086668047,20250905_031657_20250905_031914,brightness_0.8,brightness_0.8,20250905_031657.jpg,20250905_031914.jpg,19,1,False,OK
success,857,629,212,20,0.09433962264150944,1.161917192983098,0.9906118023067619,0.6765712449819947,1.9248380136085872,2.819954506227882,314.5720688378088,5.751213203586122,0.9275873928007351,20250905_031659_20250905_031916,correlated_noise_sigma_3,correlated_noise_sigma_3,20250905_031659.jpg,20250905_031916.jpg,20,34,True,OK
success,237,260,94,13,0.13829787234042554,0.9703901232830263,0.6816645010304737,0.7187298473353604,1.9695449679565846,2.6913718378765035,4656.54738158132,8.446029547273698,0.8432949958695185,20250905_031659_20250905_031916,motion_blur_5,motion_blur_5,20250905_031659.jpg,20250905_031916.jpg,20,28,True,OK
success,719,539,187,14,0.0748663101604278,0.7918136080353432,0.6662735400782654,0.6280578243205637,1.8453581133021393,2.1133797691969467,22900.05452255774,10.038894570437215,0.7265822634812098,20250905_031659_20250905_031916,brightness_0.9,brightness_0.9,20250905_031659.jpg,20250905_031916.jpg,20,2,True,OK
success,332,290,115,24,0.20869565217391303,0.5943682335343586,0.4583412057348057,0.4187126487560144,1.3354352978033286,1.482770486575077,14666.086909426149,9.593293094548239,1.070551780459708,20250905_031659_20250905_031916,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031659.jpg,20250905_031916.jpg,20,7,False,OK
success,524,402,143,17,0.11888111888111888,1.799688228084304,1.9085736354718923,0.6994178961069077,2.5640036570902587,2.7143918427476796,94.9471294331629,4.5533202043964724,0.8773635525170942,20250905_031659_20250905_031916,motion_blur_3,motion_blur_3,20250905_031659.jpg,20250905_031916.jpg,20,27,True,OK
success,817,608,206,15,0.07281553398058252,0.8409607187967044,0.8225193394676248,0.5178564502137287,1.4984165130579294,1.712690799290776,1210.6259095488283,7.098892785466154,0.9572607779800919,20250905_031659_20250905_031916,gamma_1.1,gamma_1.1,20250905_031659.jpg,20250905_031916.jpg,20,13,True,OK
success,723,505,177,17,0.096045197740113,0.7907167803404686,0.6221324356388321,0.7792265714491707,1.8056313296204285,2.8608807240381817,4421.5449869774575,8.39424445856031,1.0225226360315727,20250905_031659_20250905_031916,rotation_-5,rotation_-5,20250905_031659.jpg,20250905_031916.jpg,20,19,True,OK
success,606,428,169,19,0.11242603550295859,0.8103439669130341,0.5573677890916503,0.5854021866685707,1.5863985970970085,2.2635171809193837,205438.67982638534,12.232902873384354,0.48436722679995325,20250905_031659_20250905_031916,scale_0.95,scale_0.95,20250905_031659.jpg,20250905_031916.jpg,20,23,True,OK
success,727,491,194,17,0.08762886597938144,0.8532784788384481,0.9189194342786536,0.3866376599520862,1.3723215699031555,1.675000536669101,29727.156683465997,10.299816273459108,1.122961982792348,20250905_031659_20250905_031916,rotation_3,rotation_3,20250905_031659.jpg,20250905_031916.jpg,20,21,True,OK
success,516,401,140,10,0.07142857142857142,1.3879590398228718,1.2305634971386272,0.7812359854821146,2.6251736053066623,2.6251736053066623,12198.409248980719,9.409060832792097,0.7974792567197083,20250905_031701_20250905_031918,brightness_0.7,brightness_0.7,20250905_031701.jpg,20250905_031918.jpg,21,0,True,OK
success,826,633,229,13,0.056768558951965066,0.8401555972730878,0.8358496117661106,0.44399596267529523,1.3734286314790285,1.8125795618614227,76881.47575124106,11.250020238975566,0.6484932118450963,20250905_031701_20250905_031918,gamma_0.7,gamma_0.7,20250905_031701.jpg,20250905_031918.jpg,21,10,False,OK
success,660,483,171,12,0.07017543859649122,0.797801407216053,0.7514647003901613,0.5566537218472783,1.4783321962725733,1.6061858430034068,78085.47885759528,11.265559388420211,0.7791964885362241,20250905_031701_20250905_031918,rotation_5,rotation_5,20250905_031701.jpg,20250905_031918.jpg,21,22,True,OK
success,2616,2222,637,12,0.018838304552590265,1.3156654515751878,1.2010905574381407,0.7685923605945527,2.23661147325445,2.9702149828973905,21243.178554952814,9.963791113639397,0.9940467429708031,20250905_031701_20250905_031918,contrast_clahe,contrast_clahe,20250905_031701.jpg,20250905_031918.jpg,21,36,True,OK
success,148,152,65,13,0.2,1.004454596371853,0.8847878100929343,0.7196349953101511,1.8485128176320185,2.4427611405393757,23357.837746886646,10.058687870452824,1.1970907407634446,20250905_031701_20250905_031918,motion_blur_7,motion_blur_7,20250905_031701.jpg,20250905_031918.jpg,21,29,True,OK
success,212,186,81,11,0.13580246913580246,0.35579908529058213,0.3002154195198545,0.25712455254730104,0.6798140387703965,0.8856522655296363,12173.37324119448,9.407006324337269,1.0581742925973143,20250905_031701_20250905_031918,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031701.jpg,20250905_031918.jpg,21,8,True,OK
success,1083,822,270,12,0.044444444444444446,1.095123257939493,0.9790658849300711,0.5279887069555237,1.7429109486592842,1.893148117504036,29625.29099352136,10.296383700955314,0.7301488736215413,20250905_031701_20250905_031918,brightness_1.2,brightness_1.2,20250905_031701.jpg,20250905_031918.jpg,21,4,True,OK
success,907,709,240,11,0.04583333333333333,1.0006164591896516,0.8197508611692337,0.7400832416301432,2.0467161706281702,2.770662328262464,137453.3317510932,11.831039733031103,0.547969242341017,20250905_031701_20250905_031918,correlated_noise_sigma_2,correlated_noise_sigma_2,20250905_031701.jpg,20250905_031918.jpg,21,33,True,OK
success,525,419,165,16,0.09696969696969697,0.9540669562703878,0.769204197469417,0.6602648904550054,1.6212073171229604,2.9321382909471088,1658.630225592606,7.413747375408638,1.0613138957443855,20250905_031701_20250905_031918,motion_blur_3,motion_blur_3,20250905_031701.jpg,20250905_031918.jpg,21,27,True,OK
success,700,518,179,8,0.0446927374301676,0.8358539220570783,0.9535887333973936,0.5415640387981371,1.3686011813241834,1.5577084260356182,45237.856921664104,10.719689557792,1.4165696063942121,20250905_031701_20250905_031918,rotation_-5,rotation_-5,20250905_031701.jpg,20250905_031918.jpg,21,19,True,OK
success,841,635,217,7,0.03225806451612903,0.3940247409888534,0.0615813690707733,0.541806524934212,1.2485422465208862,1.2589564126495543,53722.823462602646,10.891593208127983,1.6695084021368403,20250905_031701_20250905_031918,shift_-5_-5,shift_-5_-5,20250905_031701.jpg,20250905_031918.jpg,21,15,False,OK
success,618,487,161,12,0.07453416149068323,0.9687176620159187,1.0352355895280634,0.43247695754445065,1.5755307669955252,1.6222436312776594,277613.725784306,12.53398595086041,2.217796583437335,20250905_031703_20250905_031920,brightness_0.8,brightness_0.8,20250905_031703.jpg,20250905_031920.jpg,22,1,False,OK
success,502,387,154,10,0.06493506493506493,0.9904334888239532,0.9810300891103654,0.5862490193615538,1.6323053065936348,1.9059985261734584,734218.3306942539,13.506561716628129,0.3210394766148458,20250905_031703_20250905_031920,gaussian_blur_3x3,gaussian_blur_3x3,20250905_031703.jpg,20250905_031920.jpg,22,6,False,OK
success,253,239,104,16,0.15384615384615385,1.0203400986511901,0.8362968918022009,0.589814483696146,1.7061716245084024,2.5711305533313937,47187.51360333457,10.761884594273926,0.7081447094485267,20250905_031703_20250905_031920,motion_blur_5,motion_blur_5,20250905_031703.jpg,20250905_031920.jpg,22,28,True,OK
success,308,258,104,15,0.14423076923076922,0.6159215508880564,0.4289427541664718,0.45837116310720616,1.0288903402053144,2.0867089646751986,13447.262333847068,9.506530820360213,1.0816580671043816,20250905_031703_20250905_031920,gaussian_blur_5x5,gaussian_blur_5x5,20250905_031703.jpg,20250905_031920.jpg,22,7,True,OK
success,600,455,174,17,0.09770114942528736,0.7549018362975075,0.5998522784187239,0.5874653087157016,1.5735111420828582,2.1525324079885078,1096.0538148378052,6.999471567431924,0.9336142024379871,20250905_031703_20250905_031920,scale_1.02,scale_1.02,20250905_031703.jpg,20250905_031920.jpg,22,25,True,OK
success,756,602,204,10,0.049019607843137254,0.6461502046204428,0.5607250584409308,0.4251893163138216,1.2360704358479784,1.3369192725388668,9351.559434807934,9.143298392847186,1.6457219728748045,20250905_031703_20250905_031920,gamma_0.6,gamma_0.6,20250905_031703.jpg,20250905_031920.jpg,22,9,True,OK
success,759,796,247,8,0.032388663967611336,0.6707928978137516,0.21816960393487772,0.7873597330338579,1.5703007097782644,2.277044547640866,1951.1145172171316,7.576156035577685,0.6300564096477915,20250905_031703_20250905_031920,contrast_1.5,contrast_1.5,20250905_031703.jpg,20250905_031920.jpg,22,38,False,OK
success,829,616,213,11,0.051643192488262914,1.0254012891566096,0.8896191573987907,0.5390838107116656,1.3802194380325232,2.4895558599636467,568962.8717140338,13.251570459158797,3.6970844012678765,20250905_031703_20250905_031920,gamma_1.2,gamma_1.2,20250905_031703.jpg,20250905_031920.jpg,22,14,True,OK
success,719,557,175,10,0.05714285714285714,0.8262523112630724,0.7452019435555486,0.598226326973895,1.2954226021295585,2.2521495657297397,433323.0961205934,12.979238909147504,0.36249425980546335,20250905_031703_20250905_031920,rotation_-5,rotation_-5,20250905_031703.jpg,20250905_031920.jpg,22,19,True,OK
success,840,651,215,10,0.046511627906976744,0.8207816633702711,0.6835044327039146,0.6029822887592912,1.4056856466930465,2.032579757122943,827997.6538739693,13.626765599877839,5.5907269033250335,20250905_031703_20250905_031920,gamma_0.9,gamma_0.9,20250905_031703.jpg,20250905_031920.jpg,22,12,True,OK
success,724,564,184,10,0.05434782608695652,0.8701846465622273,1.0065050271446756,0.5958186752497641,1.4339110610571748,1.9936913012822541,40067.60496614331,10.598323430597082,1.4126240086313124,20250905_031703_20250905_031920,brightness_0.9,brightness_0.9,20250905_031703.jpg,20250905_031920.jpg,22,2,True,OK
success,596,452,164,11,0.06707317073170732,1.065073698789475,0.936760135069168,0.6611830884400101,1.8419233293756585,2.7208130970972495,7435.271850052989,8.913990421783724,1.0067251509384203,20250905_031703_20250905_031920,scale_0.98,scale_0.98,20250905_031703.jpg,20250905_031920.jpg,22,24,True,OK
success,1187,864,284,12,0.04225352112676056,0.6774129496980726,0.23751163231293826,0.7819244773743322,1.4446300802774856,2.699393506617452,363.147005176004,5.894807725222093,1.0368249920812436,20250905_031706_20250905_031922,brightness_1.3,brightness_1.3,20250905_031706.jpg,20250905_031922.jpg,23,5,False,OK
success,1098,741,245,13,0.053061224489795916,1.3970004728675625,1.7243007144503864,0.7900625461521458,2.4503880583981603,2.5672473765554105,347.71120697992967,5.851372270245692,1.0181267508887846,20250905_031706_20250905_031922,brightness_1.2,brightness_1.2,20250905_031706.jpg,20250905_031922.jpg,23,4,True,OK
success,511,380,147,13,0.08843537414965986,0.8560811379694145,0.8221154184696757,0.46606673647379554,1.5843945241111612,1.760852555859863,3291.1573588788656,8.0989945627133,0.9985047859487877,20250905_031706_20250905_031922,motion_blur_3,motion_blur_3,20250905_031706.jpg,20250905_031922.jpg,23,27,True,OK
success,871,592,212,13,0.06132075471698113,1.4366926483093414,1.3703250401568083,0.6818978434839201,2.389385684306007,2.7203908083554205,11301.057751927146,9.332651606684864,0.9819983961175724,20250905_031706_20250905_031922,shift_5_5,shift_5_5,20250905_031706.jpg,20250905_031922.jpg,23,18,True,OK
success,725,484,185,10,0.05405405405405406,0.747699414257167,0.5321402166987492,0.6279004515128275,1.4597742552314512,1.9488766248051717,58055.830260648865,10.969160417236061,0.7434070478525006,20250905_031706_20250905_031922,rotation_-3,rotation_-3,20250905_031706.jpg,20250905_031922.jpg,23,20,True,OK
success,597,428,160,11,0.06875,0.8320317463856461,0.8264404293907262,0.5676722409965631,1.646828088784284,1.9522639831333128,10544.780776174859,9.263386303334503,0.7919798637043701,20250905_031706_20250905_031922,scale_0.98,scale_0.98,20250905_031706.jpg,20250905_031922.jpg,23,24,True,OK
success,865,605,205,11,0.05365853658536585,1.1174404980221189,1.2036234779515633,0.6239806770040826,1.693793657909729,2.3246041736507848,1928.8214647800366,7.564664455372043,1.0586004310527732,20250905_031706_20250905_031922,gamma_0.9,gamma_0.9,20250905_031706.jpg,20250905_031922.jpg,23,12,False,OK
success,876,597,214,15,0.07009345794392523,0.7497496725258995,0.7052889089335879,0.5056042228285904,1.207753801408454,2.162641398409598,1393.7833776194598,7.239777182989452,0.9892451003262461,20250905_031706_20250905_031922,shift_0_3,shift_0_3,20250905_031706.jpg,20250905_031922.jpg,23,17,False,OK
success,704,476,179,11,0.061452513966480445,1.0791733119379712,0.9830891036261049,0.843020883967533,2.0295825081496335,2.997551074642996,2379.704308961912,7.774731519015131,1.2036870589323438,20250905_031706_20250905_031922,rotation_3,rotation_3,20250905_031706.jpg,20250905_031922.jpg,23,21,False,OK
success,1805,1410,423,10,0.02364066193853428,1.0832203242499698,1.1581893487286927,0.4123369466754087,1.6482710779086074,1.662917606914592,21456.90987790266,9.973802011310552,1.1707267985145144,20250905_031706_20250905_031922,real_noise_1.0,real_noise_1.0,20250905_031706.jpg,20250905_031922.jpg,23,31,True,OK
success,591,412,150,16,0.10666666666666667,0.7225511415195145,0.527764214733589,0.6619740301721929,1.5223279569819734,2.673525420566689,2243.565881751603,7.715821790597358,0.8347177689017238,20250905_031706_20250905_031922,scale_0.95,scale_0.95,20250905_031706.jpg,20250905_031922.jpg,23,23,True,OK
success,731,514,199,13,0.06532663316582915,1.0370160349380932,0.720501706830313,0.7359857209291019,2.1654782131999557,2.738753310582761,127958.60108577216,11.759462061569904,0.5500528283376614,20250905_031706_20250905_031922,brightness_0.9,brightness_0.9,20250905_031706.jpg,20250905_031922.jpg,23,2,True,OK
success,924,652,216,8,0.037037037037037035,0.6561700684461358,0.48568138065026156,0.37623957524169255,1.120181454308294,1.2495401606948378,1769.0584069409172,7.4782027105400735,1.1423220599769643,20250905_031708_20250905_031924,correlated_noise_sigma_2,correlated_noise_sigma_2,20250905_031708.jpg,20250905_031924.jpg,24,33,False,OK
success,1198,855,280,10,0.03571428571428571,1.128969050130977,0.965419436129652,0.7474316326288755,1.9285484073848205,2.7121024038749324,20789.267717263545,9.942192157396873,1.1141196059121174,20250905_031708_20250905_031924,brightness_1.3,brightness_1.3,20250905_031708.jpg,20250905_031924.jpg,24,5,False,OK
success,867,600,202,10,0.04950495049504951,0.8098483793596843,0.7878710168498319,0.4771791631023385,1.359717451237187,1.5581882575648098,2024.8824928894765,7.613266949654211,0.9417778138678575,20250905_031708_20250905_031924,correlated_noise_sigma_3,correlated_noise_sigma_3,20250905_031708.jpg,20250905_031924.jpg,24,34,True,OK
success,821,589,218,8,0.03669724770642202,1.0866282193009333,0.8700953574132979,0.7449394967329966,2.237202914770123,2.3501605841214595,4889.474736484399,8.494840160847561,0.9254298120000347,20250905_031708_20250905_031924,shift_-5_-5,shift_-5_-5,20250905_031708.jpg,20250905_031924.jpg,24,15,False,OK
success,638,438,186,11,0.05913978494623656,1.2037141201658648,0.8649607704504406,0.6596723961121005,2.0649440382327477,2.469508757661912,369282.77937082277,12.81931796929261,0.4007070905926946,20250905_031708_20250905_031924,scale_1.05,scale_1.05,20250905_031708.jpg,20250905_031924.jpg,24,26,True,OK
success,722,489,172,12,0.06976744186046512,0.9896099196754404,0.7538048531731494,0.7933106350555726,2.193875713972748,2.8653719850420973,9680.718088526099,9.177891360218199,1.092865548402467,20250905_031708_20250905_031924,rotation_-5,rotation_-5,20250905_031708.jpg,20250905_031924.jpg,24,19,True,OK
success,800,571,188,10,0.05319148936170213,1.1404197356268706,1.142045264063377,0.7313095447350884,1.8874997783196217,2.3913526061170085,162698.80702826494,11.999655960840142,0.5351100457348262,20250905_031708_20250905_031924,gamma_1.2,gamma_1.2,20250905_031708.jpg,20250905_031924.jpg,24,14,False,OK
success,248,234,97,14,0.14432989690721648,1.1078734653891433,1.086699819240391,0.5751767364395057,1.7915269843738455,1.823529140944649,2711.114571030984,7.905115110144212,1.0005854879645613,20250905_031708_20250905_031924,motion_blur_5,motion_blur_5,20250905_031708.jpg,20250905_031924.jpg,24,28,True,OK
success,216,183,82,13,0.15853658536585366,1.162064325148886,1.1023419855433376,0.6729546043182895,1.9275797828840227,2.8701102142075987,959.8853910438567,6.8668138930056895,0.980408965739495,20250905_031708_20250905_031924,gaussian_blur_7x7,gaussian_blur_7x7,20250905_031708.jpg,20250905_031924.jpg,24,8,True,OK
